video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
2898351996,533,640,480,why did the man in helmet turn to his left in the middle,4,3,CW,squuze,cycling outfit,looking at the man speaking,sledding,look at the ground
5144319075,1198,568,320,why did the man put his hands on the baby s arms throughout the video,3,8,CW,affectionate gesture,caressing and playing with baby,dancing with baby,support baby,stop baby from going too deep
5829288964,443,272,480,why did the boy poke the tool on the book,1,0,CW,interested to look at the pictures,highlight,look for other toys to play,to read the book,search for pictures
3148635011,1300,640,480,why did the boy stand up from his seat after flipping through the book,1,0,CW,read book,look for other toys to play,curious,to greet someone,point to the video recorder
3316035784,812,320,240,why does the guinea pig rest on the cameraman s lap,3,0,CW,play,massage,to feed,sleepy,play piano
3997525404,1561,640,480,why does the dog run after the item,2,3,CW,chase the bottle,trained to run,man is playing with it,train dog,play fetch
3738987127,632,640,362,why is the girl at the left nodding and opening her mouth at the start of the video,3,2,CW,talking with the other girls,to hold lady s hands,found something funny,remembering the song,agreeing with woman
2412923541,936,500,375,why does the lady hold the baby s hand initially,2,4,CW,showing affection,take away the bowl,to balance the baby,ensure baby dont fall,rocking the baby
3958035559,1770,640,480,why does the person in front of the boy put his hand on the boy s jacket when he was climbing down,2,2,CW,learning how to walk,push toy,unbutton jacket,ensure boy dont fall,get nearer to the top
8847930035,326,640,480,why does the tallest boy throw the ball against the board near the end of the video,3,1,CW,wanna hit boy,point at something,aim wrongly,trying to score,happy
13559530235,1290,640,360,why did the boy bent forward to the computer in the middle of the video,0,6,CW,analyse screen closely,point towards the camera,choosing what he wants,to touch the sandals,let the girl feed him
8427807921,736,640,360,why do the people take turns jumping,0,1,CW,see how the others do,practicing his golf skills,to talk to someone,warm up for the boxing match,press toy downwards
3990716415,1806,480,360,why did the woman touch the nose of the baby at the end,0,5,CW,clean food on nose,pretend to get headache,playing with the baby,expressing love,cautious
6078113613,2176,640,480,why did the lady hold onto the boy in checkered shirts into standing position before she lets go,0,4,CW,assisting him walking,see if he is hurt,invite the girl,protect baby from falling over,to support the baby
9201656937,1081,640,360,why does the black rabbit on the left approach the green container at the start of the video,3,0,CW,kiss it,look at something,excited,wants to drink,playing with the cameraman
3430195244,594,640,480,why did the rat reach for the toy,1,0,CW,show affection,curious,attack it,make it jump,keep warm and cozy
6183695214,676,320,240,why is the yellow car moving so slowly in the video,1,6,CW,give way,many obstacles,get to the other side,change direction,power failure
3269139059,2697,640,480,why did the boy in blue stretched his arm towards the cake,1,14,CW,entertained,reach out for the toy,saying hi to everyone,celebrate his birthday,hold it
6100989433,1944,640,480,why did the baby nibble on the blanket,3,0,CW,performing for camera,food on blanket,pulling out string,hungry,follwoing lady
3215335316,2697,640,352,why did the dog at the door walk towards the person when the person approaches it,4,4,CW,wants food,play,excited,follow the girl,be pet
10542271055,602,640,360,why did the girl in brown put her hands above her eyes at the beginning of the video,4,1,CW,place the paint bottles,lose interest in lady,engrossed in singing,be shy,block the sun
3359322044,908,320,240,why is the man in blue walking towards the man in grey,4,0,CW,look into houses,other man gesture with stick,playing with puddles,to take the ball,following
5271062042,2697,640,480,why did the waiter walk past the band in the middle of the performance,0,5,CW,serve food,arrange table,clean the floor,take the menu,pick up the instrument
3080070070,2697,500,375,why did the black and white cat turn back to where it came from when reaching the ledge with the plants,2,5,CW,hide,go near camera,nothing appeals to it at the ledge,to play with it,attract the cat
10415409886,479,640,360,why do the three men continuously move forward,0,5,CW,move tyre in front,for defense,keep warm,coordinate their moves,make funny expressions
3919269707,487,640,480,why does baby flail his arms in the water,3,9,CW,steer direction of the raft,enjoy themselves,stay afloat,excited and playing,play with water
12158830025,1369,640,360,why does the person in blue carry a haversack,0,4,CW,keep his belongings,sunny,passing red object,playing,playing with the item
5291771072,620,480,640,why did the woman look down before coming to a stop on the ice,2,1,CW,find cup that she dropped,check for rubbish,checking floor,avoid hitting people,her partner talks to her
6025249212,376,640,360,why do the taller children clap when the shorter child enters,0,2,CW,entertain child,funny,excited,gain attention,person hits toy
6290415351,1491,640,362,why do both of the cars stop when they reach the orange cone in the middle of the video,1,2,CW,alight at station,reach starting point,not held properly,talk to child,to check on the kid
3603780993,2610,480,360,why does the dog again approach the toy after coming back from man,4,4,CW,put the dog further,wants to catch dog,follows the cameraman,shower it,receive affection
5916232981,515,272,480,why is the man in red smiling at the start of the video,2,0,CW,posing for photos,pick up snow,playing with baby,pick up ball,looking after boy
3144909171,942,640,480,why did the woman jump up on the bed,0,2,CW,excited,preparing to leave,watch tv,slipped,she is playing
3218608942,673,320,240,why is the car behind the bus keeping a distance from the bus,3,3,CW,crane moving,its raining heavily and dark,someone remote controlling to play,to prevent collision,bus park place
5659032762,1382,480,640,why is the man in black half raising his hand throughout the video,2,6,CW,expressive,dancing,holding the microphone,watch for traffic,practice boxing
5145149014,874,640,360,why did the man hold the baby tightly at the sides when playing with it,1,2,CW,calming baby,prevent falling off,child can see cake,showing affection,pressed a button to activate
10576728026,741,640,360,why did the black man in white pass the boy something after clapping behind him,3,7,CW,sign of respect,clap to the beats,look at boy in dark blue,present,try to stand up
3982987927,423,640,480,why does the child hold the black attachment to the phone,0,2,CW,playing,do nt know what is going on,lift himself up,microphone,door would not close
11301174465,909,640,1138,why did the boy hold on to the toy truck s wheel for,1,8,CW,play on beach,for fun,pour water over his head,to move it around,turn on the toy light
2573200479,761,640,480,why is the boy in red running back and forth in the kitchen and the corridor,0,1,CW,playing,to go forward again,get the dog s attention,guide the students,to hide
4213559443,1433,640,480,why did the boy yawn in front of the camera,3,0,CW,play with him,playing with baby,looking after him,bored,put toy away
3253108052,1381,480,360,why did the man lift up one of his arms with the chicken,2,6,CW,eating halfway,give it to the chickens,show the camera,calming baby,skydiving
7507407870,923,640,480,why did the pony turn everytime it reaches a corner in the stable,3,4,CW,looking for something,attack it,does not want to go inside,ensure it does not collide,happy
3099327773,1948,640,424,why was there another person crawling in front of the baby,3,2,CW,fall over,crawling,practicing crawling,guide the baby,can not walk
9338319433,780,640,360,why did the man standing far away put a thumb up when the camera directs towards him,1,2,CW,posing,supervisor,talking to the camera,looking at book on the table,gesture
5048507824,459,640,480,why are the helicopters moving in a synchronised fashion,4,5,CW,performing,attract audience,cool,to go faster,ensure safty
10981207233,729,640,1138,why is the lady standing beside the boy as he washes his hands,0,0,CW,help him wash,hug the woman,to remove the water and garbage,watch over his safety,make body move to face baby s back
6434469849,486,640,384,why did the dog face the baby,0,8,CW,look at the baby,prevent scratching,wants to play with toy,looking for food,wants to get pet
5964971100,989,640,360,why is the girl putting the cards together so that they will be leaning onto each other,2,8,CW,making a present,demostrating for other girl,stabilise them,to take a photo,playing card game
5852245290,855,640,480,why is the light on in the room,1,8,CW,just came home,night,sunny,got candles,part of stage setup
6575303259,717,640,360,why are the girl s hands raised in the middle of the video,3,5,CW,dance,talking to cat,making pottery,woman held it there,indicating to the camera man
3508141028,1522,640,480,why did the girl leave her hands from the piano at the end of the video,3,12,CW,adjust her hair,to throw the toy,looking at something,turn to next page,for food
8665030691,830,640,362,why is the kid holding a baseball bat,3,0,CW,make boy ball at specific point,prepare to catch the ball,continue lighting it up,to hit the baseball,make baby comfortable
6031620950,1219,640,360,why is the man moving his hands around,3,1,CW,feed dog,sawtting flies,playing the piano,hand gesture while talking,cleaning fencing equipment
5521340068,384,640,360,why are the man and the woman on the stage,3,0,CW,interview,speech,magic show,performing,rapping
4042843624,1809,640,480,why did the man stop the boat when his boat reach another white boat,4,5,CW,ask for guidance,move away from rocks,waves make the water unstable,move to a gentle place,get out of boat
3013435213,1037,640,480,why are the bottles of honey arranged in a straight line on the counter near the end,3,2,CW,prevent spilling,both the girl s birthdays,wet,samples,birthday girl
7163366568,350,320,240,why did the lady with long black hair point to her right as they engage in a conversation,1,4,CW,show agreement,gesture to get lady attention,talking to each other,to speak,found the woman in grey funny
8787162041,2325,640,360,why does the baby fall down at the start of the video,1,1,CW,keep balance,tripped,does nt like the taste at first,the safety guard protect the baby,reaching for bottle
4479407449,2082,640,428,why does the man sitting on the left smile in the middle of the video,0,3,CW,show agreement,to keep something in bag,serve the ball,satisfied,push fish s down
8388729258,2697,640,360,why do the men sway while singing,3,10,CW,change the chord,make audiences happy,engrossed in music,keep up the rhythm,show passionate
2482994684,1284,500,283,why did the man pass the glasses to the two boys at the start,4,6,CW,easier for him to drink,ensure boy dont fall,read the book for the baby,teach him to dance,for them to put down class
5767475982,2697,640,480,why does the lady with red scarf and brown jacket pass the banner to the man in the middle of the video,4,4,CW,stop her,adjusting to see better,routine checks,talking about the white bottle,asking him to pass
5907080372,911,640,480,why does the boy touch the train while moving along the sofa,1,3,CW,feeling their material,drag the train to move,enjoying the music,checking train,want to push it
13682900174,1123,320,568,why are other peoples laughing looking at the man,2,1,CW,important information,funny thing happened,man is joking,find baby cute,surprised camera came nearer to him
8704171363,1013,640,360,why did the baby lean forward and stretch his hands out near the end,2,5,CW,reach for food,grip higher pole,reaching for something,natural instinct,imitate the lady
7598951364,2697,640,360,why is the boy in blue wearing sports shoes,2,1,CW,to see who is open,let the boy hit,practice playing baseball,practicing swing,position ball
5570785480,1306,640,360,why does the child start jumping while holding the person in striped hands,4,1,CW,cycling,to play with it,excited to eat,rplaying piano,dancing together
3597467356,1138,640,362,why is the boy in white wearing a cap,4,1,CW,taking video,speaking,listen to music,assist the man in red landing,protect from sun
3779711120,1216,640,480,why did the lady with hat stretch her hands out in the pool after the boy jumped,3,4,CW,play with water,get the ball,push the ball,hold boy,pull the ball
3661642006,1525,640,480,why are there toys on the floor,2,0,CW,not enough chairs,for the dogs to rest,baby in room,lost balance,for the baby play with
2623013888,2697,500,375,why did the woman smile while the man is speaking in the middle,2,2,CW,express agreement with what was said,distracted,posing for video taking,blue jacket man joked,interested in it
6673828083,2087,640,480,why did the lady in black kneel in front of the dog,2,6,CW,tell the dog where to run later,make funny face,take present out,talk,picking up food
7095619943,1679,640,360,why did the boy raise the bottle in the middle of the video,3,3,CW,playing,pick up the present,wants to play with baby,to drink water,to celebrate
11584732354,2430,640,360,why did the lady in blue run with the dog through the obstacles,4,3,CW,get more wind,excited wants to play,waiting for her turn,give direction,observe dog
5208873554,2254,640,480,why is the boy wearing a cap,1,2,CW,skateboarding,hot sun,ride motorcycle,protect from sun,perform play work
2997792891,1810,480,360,why does the cat get out of the sink at the end of the video,4,4,CW,wants to catch something in tv,to cuddle with the cat,to play,touching her clothes,too wet
8850274965,5395,640,360,why does the girl talk with a lot of hand gestures and movements,1,9,CW,talking to the man,emphasize her points,engage all audiences,interact with the robot,posing for photograph
3213187068,1074,640,480,why is there so much snow on the baby s shoes,3,1,CW,playing sledding,many people travelled past,cold weather,snow stuck on shoe,obstacles
5769750738,2697,640,480,why did the woman in white move the girls around at the beginning of the video,4,4,CW,get them to stand in straight line,to congratulate them,pat their heads,pass them their gifts,arrange their standing
6783165377,1740,640,360,why does the boy in blue jacket raise his left arm near the middle of the video,4,1,CW,scratch his face,catch ball,waving,stretching,ask for help
9487512217,521,640,360,why are the children holding onto the red pole when on the merry go round,3,0,CW,wants to eat it,sniff it,direct attention,prevent from falling,show camera his tongue
12771145375,1085,640,360,why did the man suddenly hold up the bottle in front of the baby at the beginning,2,12,CW,thirsty,take the food,to drop it,to show his food,baby ca nt stand on his own
4849169953,1955,640,480,why did the baby smile after seeing the lion,4,2,CW,thank the man,finds baby s actions amusing,boy ’ s cute behavior,getting tickled,happy
4293829251,2476,640,480,why is the baby lying on the floor,0,0,CW,playing,relax,for the dogs to rest,crawling,let kids walk through
7764531324,786,640,360,why do the two ladies move their arms,2,6,CW,gesturing as she speaks,to pull shopping basket,helps with the running,driving,control dogs
2699732869,1027,320,240,why is boy smiling,3,8,CW,man is making faces,enjoying the water,find baby cute,interested in the game,happy
7825933246,738,604,1072,why does the baby in stripes need the person s help to stand up,2,3,CW,get rid of water from hands,prevent herself from falling down,can not walk properly,look at something,check for affirmation
4410543060,2550,640,480,why is the baby s mouth so dirty,0,0,CW,food spillage,not used to paddle,sucking his finger,raining,dont like the food
5465138661,936,320,240,why is the baby looking at the girl in pink throughout the video,2,8,CW,talking,not held properly,playing with the baby,looking for food,girl shouting
4163033472,2160,640,360,why does the blonde child bend down after coming back at the end of the video,4,5,CW,check the tent,to kiss girl s stomach,pick up something on ground,to talk to camera,take out toy from boot
3207722621,538,640,480,why is there a pillow on the floor,2,8,CW,the kids are playing,playing toys,for the dogs to rest,feel ticklish,for baby to rest
5976071606,2697,640,480,why did the lady pull the box towards her near the beginning of the video,4,9,CW,o take food from the box,prevent the boy from taking the box,change colour of the box,to wash the box,take another toy from the box
2448077748,2697,640,360,why do the people move their hands vigorously throughout the video,2,2,CW,public area,hand gesture to show the insect,playing the game,party,paddling
8670316021,1213,640,360,why is everyone jumping in the video,3,7,CW,celebrating birthday,dance,fill the tub,having fun,get chased by dogs
5278707109,406,640,360,why was there a piece of brown thing on the table in the middle,2,5,CW,chess piece,poop from dog,for the dog to eat,for camerman to eat,dirt on table
2463493556,2115,500,375,why did the baby move her hand up and down,0,0,CW,copying the adult,excited to eat,boy swinging her,playing,to make baby sit on her lap
7686790894,825,640,480,why was the car paused after moving a little initially,2,4,CW,splashed when going through mud,designated parking area,do a different action,look at the door,was parked there
3742817599,2640,640,480,why are there so many rats lying in the same area,1,0,CW,no business,resting,fell off from the dog,presents just unwrapped,wants to play
5882598575,1546,640,480,why was the lady folding her arms and looking at the people climbing rocks,4,3,CW,pacing themselves,do nt want to get wet,watching,unwrapping something,watching to ensure safety
5050116958,2385,640,360,why does the man in green show his finger to the other man,1,1,CW,to play with him,mocking,for performance,hold and support man,dig sand
3565236462,694,640,474,why was the man in brown bent down at the start,0,8,CW,to pick the snake,taking food,got off the boat,painting at a low postion,play with the wool on ground
2624469140,2697,500,283,why did the lady with floral shirt extend her hand towards the baby at the beginning of the video,2,3,CW,wants food,fidgeting around,adjust towel,take photo together,asked her to stand in position
5327124144,808,640,360,why is there a set of clothes placed readily on the yellow blanket next to the baby,3,3,CW,to keep in drawers,baby dirty her clothes,for baby to play,for baby to wear,for adults to change into
2933279181,901,500,375,why did the man in green look down halfway through scaling the mountain,4,0,CW,look at her steps,for safety,finished with the ride,trying to break it,ensure belayer ready
2618840774,1043,640,480,why is there a toy ball in the water,0,1,CW,for baby to play with,displaced water when they jump,not experienced at swimming,catch fish,swimming
2399505725,1366,496,370,why are the dogs running round with the toy,2,4,CW,to fight with cat,it is being chased,playing,scared,to get ball back
8069014507,1200,640,360,why is the lady in black watching the two men,0,5,CW,supervise,playing guitar,ensure safety,cautious about them,focus on her
2482879870,817,500,283,why did the young boy arrange the wine glass and plate before walking over to the group of gathering people,0,1,CW,complete arrangement,showing the drink,celebrate his birthday,let everyone watch,red eye filming effect
2668548025,1408,500,283,why do the workers occasionally turn towards the dark blue bin,3,5,CW,playing with the item,celebrate with the boy,demonstrating,throw the cans,listening to him
2973477662,1699,640,480,why does the man keep leaning forward and backward on the table,4,1,CW,place the food,agitated,to blow,to drink,playing with the baby
6263272608,930,640,360,why does the baby chew on a pacifier,4,0,CW,likes to suck,clean mouth,baby is excited,plays with it,teething
6521889201,1084,640,360,why does the man in black crouch and stand behind the child,0,2,CW,support child,for safety,gesturing to emphasize his point,assist the chef,child trippped on the floor
8461271066,564,640,480,why did the boy stretched his leg backwards at the end of the video,4,9,CW,pose,chase the ball,to pick up the stone,playing with bar,get that leg off the bicycle
5862975971,1442,320,240,what is the man wearing,3,0,CW,glasses,blindfold,mascot,shades,masks
2606751466,1435,320,240,why did the man in green stop the two men from boxing in the middle of the video,1,7,CW,return to baby,check on the men,to help his friend,cross the hump,he can try himself
5895320023,1183,640,1138,why does the person in red pick up the balloon after seeing the dog next to the balloon,4,1,CW,drink,to pick up again,to put the bag,he is happy,playing
3921366924,491,320,240,why are the men wear helmets,4,1,CW,cycling,on scooter,practising fencing,skateboarding,working in high place
2482994684,1284,500,283,why did the two boys hold on to a glass cup,1,0,CW,wants to try,bring to table,feed baby with milk,for them to put down class,to drink when he is thirsty
3799619778,2697,480,640,why was there food dangling above the dogs,0,7,CW,lady feeding them,sniffing around,gathering,looking in the camera,air from the tube
4452848541,840,640,480,why is the man in stripes looking at his phone at the start of the video,2,1,CW,type messages,pick up something,playing game,point towards the camera,video call
6514888703,2240,640,1138,why did the baby reach out his hand towards the owl toy,2,0,CW,observing,stabilize toy car,play toy,as the lady has dressed her,to bite it
6279587378,954,640,360,why does the boy in black fall down near the end of the video,2,1,CW,pushed down by boy in white,ice cream dropped on himself,tripped,ball hit him,dog ran in
5271223888,901,640,360,why are the man running,1,3,CW,punishment,keep warm,dribble the ball,run towards the wall,carrying out errands
11232317315,1198,640,360,why did a man stretch his arms out at the start of the video,1,6,CW,satisfied,to keep the book on table,open bag,to push the ball,to dig out sand
2957110594,424,500,375,why are there toys hanging on the special chair,4,3,CW,leverage its height,leverage himself,feeding time,restrict movement,part of the decoration
4664554429,1198,640,480,why did the girl in red lean forward towards the cake after looking it for a while to go close the candle,4,1,CW,birthday,see the flower more closely,proud of opening it,get candle smell away,blow the candles
8333471979,840,640,360,why did the deers bend down towards the grass,2,0,CW,resting,caress the cat,to nibble on grass,photo taken,playing
4081870381,1224,640,512,why did the man in blue jacket stand beside the mud road before the middle,3,0,CW,pick up dog more easily,stoped by boy in green,set off firework,wait for car,pose for photo
10404575853,1916,640,480,why are the boys in the tub of water,3,7,CW,child play with water,catch boy,to get foam,bathing,play with ball
9606288783,2258,640,360,why did the black pants man reach out his hands when the jacket man walked towards him,2,3,CW,to get the microphone,listening to man in black,grab some food,coach stays out,observe brown shirt man
3854104513,2697,480,360,why is the guy wearing a pair of black gloves,1,3,CW,fashion,protect his hands,posing,fixing the car,person sitting on sofa
3467522019,504,640,480,why is the person in red jacket standing in the middle of the plank,3,0,CW,assist in the navigation,for him to sing or speak,seeing other people play,to play,to take picture
9929936464,312,640,360,why does the boy run along with the skateboard,2,2,CW,ending pose,come out of the slides quickly,pick it up,filming,feel excited
3066398259,630,640,480,why was the toy not with the boy in red anymore at the end,1,7,CW,hot,give toy away,decoration,talking to man,fooling around
8427807921,736,640,360,why do the people s clothes flap,4,0,CW,they are broken,to protect from drowing,they are so light,keep their belongings,windy day
4943421690,1101,640,360,why is the man holding the toy vehicle handle at the start of the video,2,0,CW,acting,plant sapling,to steer it,playing with it,dancing
4218860890,1875,640,360,why did the woman in white dress touch her eyes after the orange tie man stop talking,2,4,CW,wiping,look closely of the teeth,cry,do nt block camera taking photos,to see who s walking around
3503100437,1623,640,360,why is the lady carrying the baby smiling,2,4,CW,armwestling,safety,happy,enjoying playing with baby,hug
3356104811,1629,640,480,why are they wearing sweaters,1,5,CW,same team,cold,cover baby,fire figters,play sledding
8614724062,315,360,480,why did the boy almost lose his balance at the end of the video,3,5,CW,show food in mouth,dancing with one leg,get tripped by dog,stretched backwards,pick up ball
6981292292,1995,640,362,why does the boy hold the toy excavator up at the start of the video,4,0,CW,he wants to sell it,he broke it,to share it with his friend,mimicing his friends,playing with it
3578271498,775,640,480,why was the man holding the boy,2,5,CW,controlling the model toy,form a circle,support the boy,tap table,fencing equipment
5112223863,754,640,480,why did the adult point at the cake when the babies did not manage to blow the candle off,1,2,CW,photo taken,tell them to try again,frustrated,birthday candle,candles are not edible
3619170801,1098,640,480,why is the lady nodding her head while helping the boy to wear his shoes,3,9,CW,prepare to get out,agree with one another,take something out,looking at both boy and shoes,happy
3332115271,2160,640,424,why did the boy bend down in front of the bald man,2,7,CW,touch sand water,changing his clothes,take something,sun tan,traditional costume
8749201145,630,640,360,why did the lady put the bread down in the middle of the video,4,9,CW,walk towards dog,wants to eat that,to watch the ball,to balance the cycle,to pick up jam
5211085354,1521,640,360,why did the driver raise his index finger when he came around,0,1,CW,response to someone,pose and interact in the video,talking about it,record performance,play game
3343411237,927,640,480,why did the boy on the paddle move backwards so much while in the water,4,7,CW,runup to get speed,to put it somewhere,prepare himself,navigate the water,wave hit him
10622567214,572,640,352,why did the dog stand on his feet and mimic a praying action,2,0,CW,smelling the ground,ensure the dog s on right path,grab attention,play with dog,wants to get pet
9400537483,334,640,362,why does the toy robot move on the toy surface and not on the carpet,3,2,CW,baby dropped them,baby puts on it,kicked by boy,programmed,girl pulls the rope
3483300439,351,480,360,why are these people wearing special clothes,1,2,CW,siblings,army,keep warm,jerseys,fire figters
5806747559,1991,640,360,why are there flashes seen sometimes in the video,1,9,CW,lightning,camera light,power failure,lightsticks,faulty lights
8461173299,935,640,360,why is the lady moving along a ski path,4,6,CW,change direction,better visual effects,walking the dog,for fun,easier road
6810821214,810,640,362,why are there black and white pieces on the table,2,9,CW,birthday cake,having lunch,chess,discussion,lady puts on it
10271616853,684,640,360,why is the muddy field s surface uneven,3,3,CW,scared,splashed when going through mud,windy,pigs keep digging,obstacle
7001369162,691,640,360,why does the woman bend down and look at the girl wearing black helmet at the start of the video,4,1,CW,ask for help,looking for something,playing,take balloon away from baby,talk to girl
5094784826,2160,640,360,why does the woman in stripes go up the steps after gesturing with her hands,1,3,CW,help the girls,go higher,dancing,express herself,gesturing while talking
5792963526,2158,640,360,why did the brown dog start to lie its body on the white dog with its body,1,3,CW,trying to get its attention,play around,comfortable,being expressive,sniffing ground
4443599914,475,640,480,why did the lady with black hair wave as she cycle past a point,4,2,CW,engrossed in performance,gesture the man to follow,signal old lady to wave,play the piano,pose for camera
12425016275,1434,640,1138,why does the man rub his belly after the child puts the toy on the table,1,7,CW,clean the spoon,pretend to be hungry,eat yogurt,to put a pot in,support him up
8408617963,1999,640,360,why does the boy push the toy towards the end,2,3,CW,man asked him to,show interest,playing,blow candles,break it
2662408932,1176,500,375,why did the two dogs keep running around,0,1,CW,playing,try to bite each other,to fight with cat,obstacle course,follow the ball
12208961114,1358,640,360,why did the lady stay still when the boy is brushing her hair,0,7,CW,let boy play,resting,natural instinct,straighten it,carry it close to her
2422024081,1020,640,480,why did the boy hold the toy phone to his ears at the beginning of the video,4,0,CW,to drink water,throw the ball,tap it,counting,mimicing phone call
7565587532,1708,640,360,why is the black dog wagging its tail,2,1,CW,playing,playing with leaves,excited to eat,tired,look at green toy
4458565343,2561,640,428,why are the people standing outside the ferry as the ferry is moving,2,4,CW,enjoying scenery,river flow,watching it go,slowly enjoy the rocks,waiting their turn
12165974504,1379,640,360,why does the baby constantly open his mouth for the woman to tap on at the beginning of the video,2,1,CW,eat food,put purple toy in,playing with her,soothe baby,fidgeting
11544761843,865,640,360,why does the man in black adjust his pants before weightlifting,1,0,CW,it s sunny,for comfort,to get the microphone,drinking,to sing
3661204299,628,640,480,why is there a man half submerged in the sea,0,5,CW,waves are big,exercise,stong wind,playing water,stay alert
6925889081,2697,640,360,why did the woman touch the bowl on top of the baby s head after playing with his hands,4,1,CW,capture baby attention,the baby s birthday,enjoy playing the bowl,playing,hold it in place
4533035526,2401,640,360,why did the man move the balloons over his head,0,1,CW,produce static electricity,for others to fix it,try to hit bird,to entertain the cat,interacting with the bird
3990716415,1806,480,360,why did the baby move his hands up and down at the start,1,0,CW,reflects,excited to eat,looking at the person,touch the man,play
4399688985,2098,640,480,why does the baby go towards the lady,3,5,CW,curious about lady,playing with the baby,hold the child,see something,practicing
2700695136,2000,500,283,why did the lady in stripes stretch her hand out to touch the panda when the girl was standing up,0,9,CW,take panda from her,take photo,prepare for a flip,she did wrong action,found it funny
5352483897,2160,640,360,why was the person in black on the floor near the end of the video,2,2,CW,engrossed in performance,stay clear of the bird,he fell,finding his phone,hand gesture
8645245934,1539,640,480,why is the black dog walking around in his cage,2,1,CW,wants to play,anxious,eating,wanted to hide,bored
3982155883,786,640,480,why did the girl in purple shift the girl in pinks hands from the back of her neck,4,5,CW,playing with baby,copying her,put it close to her,trim eyebrows,uncomfortable
9211491999,422,640,1138,why is the kid dressed and wearing shoes inside the house,2,2,CW,attract the woman in black,part of his outfit,wearing bedroom slippers to keep warm,act cool,outfit
4330902790,1815,640,480,why did the boy bend over to the floor a few times throughout the video,2,8,CW,breakdancing,open bag,to pick up plane that dropped,look something from the presentation,to get comfortable
3066966990,2678,640,480,why is the activity taking place outdoors,0,3,CW,spacious,sniffing around,hiking,sightseeing,live on mountain
6537623889,1376,640,360,why does the boy walk away towards the end,2,3,CW,give spotlight to boy in yellow,wave pushed him,get another ball,finished controlling the helicopter,guide baby forward
3313957446,1035,640,480,why is only the stage lit and the surrounding area is dark,0,6,CW,emphasize attention on performance,dancing party for everyone,for fun,stage has animals for audience,shine light on presenter
4154619533,2697,640,480,why did the man in jacket put the object near his eyes as he turns around to face the other girl in black hat,4,4,CW,listen to them carefully,sign language,intrigued by her performance,see the moves and guide,to take picture
2401074058,634,320,240,why is the area fenced up,3,2,CW,start line,feed dog,owner bring outdoors,prevent rabbit from excaping,prevent run away
6227197543,1058,640,360,why did the bigger dog walked into another room at the start of the video,4,3,CW,walk to woman,chase the ball,looking for food,to place the cardboard on pallet,follow the smaller dog
7032770353,762,640,360,why are the front wheels not moving,1,8,CW,broken,checking the back wheels,narrow space,road,change activity
3020873495,2396,500,375,why did the baby look elsewhere other than the toy block plush,0,5,CW,curious,for the baby to play,comfortable at home,stand on blanket,fashion
3952639306,1591,640,360,why does the person in green hit his hands together after pointing to his fingers,3,3,CW,mocking,microphone,recite the script,show a trick,talk to girl
2883068209,1470,640,480,why did the baby hit his head on the ground when he is crying,2,1,CW,more comfortable at crawling,loses balance,throwing tantrum,dizzy,cry
12641085274,1495,640,480,why are the men holding guns,0,0,CW,practise shooting,ride motorcycle,playing game,demonstrating,event s costume
4018728364,420,640,480,why did the man run for some distance before jumping off on the flying fox,3,3,CW,play with baby,done with drill,retrieve the ball,get inertia,scared
5969859194,1368,640,360,why did the boy in black and the girl in pink run towards the other two kids in front of them,3,11,CW,picnic,sledding,cycling,play,follow her
5398783151,1334,640,480,why does the car have to stop in the middle of the road initially,1,0,CW,large pool of water,deers in front,rained,was parked there,red light
6769245561,414,640,360,why did the girl standing put her left hand down near the end,1,7,CW,change slides,throw plastic down,arm tired,play with her phone,dancing
10226201426,884,640,1128,why did the baby change walking direction,1,3,CW,dancing to something,toy got stuck,learning to walk,curious of something there,different poses
12882038053,861,640,1138,why did the baby smile when the man move close to her,2,1,CW,playing with her,playing,entertained by man,find baby cute,she looked funny
9583453634,1145,640,360,why did the man drop his stick before sitting on the crocodile,4,2,CW,keep the mouth up,stop crocodile from biting,let girl to bury hamster,trying to escape,grab mouth
4557914128,2116,300,226,why are the two men holding each other s arms at the start of the video,4,2,CW,adjust his seat,playing,get food,touch hair,starting move
5461088507,1464,640,480,why do the people wave,1,2,CW,picking up food,camera filmed them,prevent drowning,move ball,dancing
5241603640,795,640,480,why did the boy in blue short turn behind to look before falling backwards into the fountain,2,5,CW,stunt,playing with baby,check nobody behind,to talk to his friend,diving stance
6789663234,1355,480,640,why does the man nods his head continously,2,3,CW,bus ride was shaky,demonstrating posture,rhythm,agrees with speech,road was bumpy
13899022254,1074,640,360,why did the baby smile nearing the end of the video,3,7,CW,wants to touch something,licked by dog,tickled by lady,happy,to touch lady
3065148567,382,640,480,why is the man in brown stroking the dog that is on his lap when he moves his hand,3,2,CW,to pet it,prevent scratching,sleepy,to play with dog,train dog
3711049755,1095,640,428,why did the green shirt woman bend down while standing beside the blue shirt boy,4,2,CW,for baby to play,see if he is hurt,play with them,feeding baby,help shorter boy blow boat
3249216862,455,640,480,why is the man sitting on the left looking at his left in the middle of the video,1,3,CW,looking at boy,watching the rest speak,press something on the report,playing the guitar,checking not to bump the sofa
4447314310,1282,640,480,why is the man in white kneeling down on the ground and talking to a girl beside him,4,6,CW,to hear him better,jump,part of the band,pick up bag on ground,reach the girl s height
8457813639,397,604,1072,why is the man sitting on a big plastic frisbee,4,3,CW,realise man behind him,to reach the table,performing something,make him comfortable,slide down
